Year,File Name,Date Delivered,Bibrecord City,Bibrecord Country,Bibrecord Organization,Affiliation City,Affiliation Country,Language,Database,Citation Title
2020,202002066,23/2/2021,Bangkok,Thailand,"The Petroleum and Petrochemical College, Bioresources Advanced Materials (B2A), Chulalongkorn University",Bangkok,Thailand,eng,"APILIT, CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase",Polymer electrolyte membrane with magnetic nanoparticles containing benzimidazole terminals: An approach to induce proton transfer species on membrane surface
2020,202002100,3/6/2021,"Pathumwan, Bangkok",Thailand,"Department of Pathology, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, EMBASE, REAXYSCAR, RMC, SCOPUS, Scopusbase, MEDL","Topical Proretinal Nanoparticles: Biological Activities, Epidermal Proliferation and Differentiation, Follicular Penetration, and Skin Tolerability"
2020,202002112,23/2/2021,Bangkok,Thailand,"Research Unit of Advanced Ceramics, Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Apatite inducing ability on silk fabric and its ammonium gas adsorptivity
2020,202002113,23/2/2021,Bangkok,Thailand,"Research Unit of Advanced Ceramics, Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Effect of sintering temperature on microstructure of TiO2 scaffold
2020,202002134,14/11/2021,Bangkok,Thailand,"Department of Veterinary Medicine, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase","Molecular and antigen detection of Dirofilaria immitis infection in client-owned cats in Bangkok, Thailand"
2020,202002142,2/11/2022,Bangkok,Thailand,"Chulalongkorn University, Biomedical Engineering Program",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Development of Rhythm-based and Morphology-based Algorithm for Atrial Fibrillation Detection From Single Lead ECG Signal
2020,202002165,5/4/2022,Bangkok,Thailand,"Research unit for Plant-produced Pharmaceuticals, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Perspectives on monoclonal antibody therapy as potential therapeutic intervention for Coronavirus disease-19 (COVID-19)
2020,202002189,2/6/2021,Bangkok,Thailand,"Division of Nephrology, Department of Medicine, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Intraperitoneal cefazolin and ceftazidime during short-dwell exchange in peritoneal dialysis patients with peritonitis
2020,202002190,9/7/2021,Bangkok,Thailand,"Division of Gastroenterology, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"EMBASE, MEDL, MOSYEA, NURSNG, REAXYSCAR, RMC, SCOPUS, Scopusbase",Diagnostic performance of different cholangioscopes in patients with biliary strictures: A systematic review
2020,202002199,27/5/2023,Bangkok,Thailand,"Department of Ophthalmology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, NURSNG, REAXYSCAR, SCOPUS, Scopusbase","Efficacy and Safety of Intense Pulsed Light in Patients with Meibomian Gland Dysfunction-A Randomized, Double-Masked, Sham-Controlled Clinical Trial"
2020,202002212,5/9/2020,Pathumwan,Thailand,"Program in Biotechnology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase, MEDL",The apoptotic and free radical–scavenging abilities of the protein hydrolysate obtained from chicken feather meal
2020,202002220,19/8/2021,Bangkok,Thailand,"Center of Excellence for Regenerative Dentistry, Faculty of Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Preparation and characterization of Jagged1-bound fibrinogen-based microspheres and their cytotoxicity against human dental pulp cells
2020,202002227,1/11/2021,Bangkok,Thailand,"Department of Electrical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, CPX, EMBASE, EMBIO, REAXYSCAR, RMC, SCOPUS, Scopusbase",A review of feature extraction and performance evaluation in epileptic seizure detection using EEG
2020,202002232,28/12/2019,Bangkok,Thailand,"Interdisciplinary Program of Environmental Science, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, FLX, GEO, REAXYSCAR, SCOPUS, Scopusbase",Enhancement of carbon monoxide removal in an underground car park using ventilation system with single and twin jet fans
2020,202002245,3/1/2021,Bangkok,Thailand,"Molecular Biology of Malaria and Opportunistic Parasites Research Unit, Department of Parasitology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase",Polymorphism and natural selection in the merozoite surface protein 3F2 (PVX_97710) locus of Plasmodium vivax among field isolates
2020,202002286,2/6/2022,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase","Facile isolation of cellulose nanofibers from water hyacinth using water-based mechanical defibrillation: Insights into morphological, physical, and rheological properties"
2020,202002290,23/2/2021,Pathumwan,Thailand,"The Petroleum and Petrochemical College, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, EMBIO, REAXYS, REAXYSCAR, SCOPUS, Scopusbase, MEDL",Fabrication of hybrid thin film based on bacterial cellulose nanocrystals and metal nanoparticles with hydrogen sulfide gas sensor ability
2020,202002308,23/2/2021,Bangkok,Thailand,"Center of Excellence on Petrochemical and Materials Technology, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, MEDL, REAXYS, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase",Biocompatible film sensors containing red radish extract for meat spoilage observation
2020,202002315,25/8/2020,Bangkok,Thailand,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Digital image processing technique to measure the range of motion of the elbow
2020,202002321,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Dynamic simulation and control system for chemical looping combustion
2020,202002322,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Dynamic model and control system of carbon dioxide capture process in fluidized bed using computational fluid dynamics
2020,202002323,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Development of computational fluid dynamics model for two initial CO2 concentration in circulating fluidized bed reactor
2020,202002324,13/11/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Development of CO2 capture capacity by using impregnation method in base condition for K2CO3/Al2O3
2020,202002337,3/9/2020,Bangkok,Thailand,"Department of Physiology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase","Real-world data of Helicobacter pylori prevalence, eradication regimens, and antibiotic resistance in Thailand, 2013–2018"
2020,202002353,4/5/2020,Bangkok,Thailand,"Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase","Isothermal cold crystallization kinetics and properties of thermoformed poly(lactic acid) composites: effects of talc, calcium carbonate, cassava starch and silane coupling agents"
2020,202002356,12/11/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase","Migration, physical and antibacterial properties of silver zeolite/poly(butylene succinate) composite films for food packaging applications"
2020,202002362,23/2/2022,Bangkok,Thailand,"Department of Industrial Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, CPX, EMBASE, EMBIO, NURSNG, REAXYSCAR, RMC, SCOPUS, Scopusbase, MEDL",Antral contraction rate estimation from dynamic antral scintigraphy using Hilbert-Huang transform
2020,202002392,23/2/2021,Bangkok,Thailand,"The Petroleum and Petrochemical College, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYS, REAXYSCAR, SCOPUS, Scopusbase",Effect of acid on the crystalline phase of TiO2 prepared by hydrothermal treatment and its application in the oxidative steam reforming of methanol
2020,202002411,9/11/2020,Bangkok,Thailand,"Program in Biotechnology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase",Characterization of a novel Clostridium sp. SP17–B1 and its application for succinic acid production from hevea wood waste hydrolysate
2020,202002446,11/3/2020,Bangkok,Thailand,"Technopreneurship and Innovation Management Program, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Innovative Eco Biofilter/Membrane Bioreactor (MBR) Technology for Community Wastewater Recycling
2020,202002455,23/2/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase",Adsorption removal of methylene blue onto activated carbon/cellulose biocomposite films: Equilibrium and kinetic studies
2020,202002552,9/1/2022,Bangkok,Thailand,"Department of Microbiology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNSOC, Scopusbase",Production of a sophorolipid biosurfactant by Wickerhamomyces anomalus MUE24 and its use for modification of rice flour properties
2020,202002568,19/5/2021,Bangkok,Thailand,"Department of Water Resources Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Analysis of land use land coverage dynamics and its effects on rainfall-runoff and runoff-sediment patterns in yom river basin Thailand
2020,202002592,27/9/2021,Bangkok,Thailand,"Department of Nutrition and Dietetics, Faculty of Allied Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, NURSNG, REAXYSCAR, SCOPUS, Scopusbase",Effects of different cooking methods and palm oil addition on the bioaccessibility of beta-carotene of sweet leaf (Sauropus androgynous)
2020,202002616,26/1/2021,Bangkok,Thailand,"College of Public Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"NURSNG, SCOPUS, SNEMB, Scopusbase","Factors Associated with Food Safety Knowledge and Practice Among Street Food Vendors in Taunggyi Township, Myanmar: a Cross-Sectional Study"
2020,202002620,20/1/2021,Bangkok,Thailand,"Department of Dramatic Arts, Faculty of Arts, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, Scopusbase",Introduction: From performance research to performance ecologies in contemporary thailand
2020,202002622,20/1/2021,Bangkok,Thailand,"Faculty of Arts, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, Scopusbase","Roundtables on performance research, developing cultural ecologies, and artistic research networking in the Asia-Pacific"
2020,202002625,2/2/2023,Bangkok,Thailand,"Technopreneurship and Innovation Management, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYS, REAXYSCAR, SCOPUS, Scopusbase",Chitosan Biomedical Applications for the Treatment of Viral Disease: A Data Mining Model Using Bibliometric Predictive Intelligence
2020,202002629,10/3/2023,Bangkok,Thailand,"Department of Preventive and Social Medicine, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, NURSNG, REAXYSCAR, RMC, SCOPUS, Scopusbase",Effectiveness of behavioral activation in treating thai older adults with subthreshold depression residing in the community
2020,202002637,1/1/2021,Pathumwan Bangkok,Thailand,"Boromrajakumari Building (13th floor), Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, Scopusbase",Agent or non-agent subject topics in English expository and fictional proses
2020,202002639,3/1/2021,Bangkok,Thailand,"Department of Electrical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",A new approach for low-dimensional constrained engineering design optimization using design and analysis of simulation experiments
2020,202002646,3/1/2021,Bangkok,Thailand,"Department of Pharmaceutics and Industrial Pharmacy, Faculty of Pharmaceutical Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Cell lysis methods and coenzyme Q10 production of methylobacterium strains
2020,202002647,29/4/2021,Bangkok,Thailand,"Faculty of Pharmaceutical Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Pharmacy workforce in Myanmar public sector
2020,202002688,14/11/2020,Bangkok,Thailand,"Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",Pattern of gonadal sex differentiation in the rice field frog hoplobatrachus rugulosus (Anura: Dicroglossidae)
2020,202002694,6/11/2021,Bangkok,Thailand,"M.Sc. Program in Petroleum Geoscience, Department of Geology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, GEO, REAXYSCAR, SCOPUS, Scopusbase","Seismic characteristics of polygonal fault systems in the Great South Basin, New Zealand"
2020,202002696,19/7/2022,Bangkok,Thailand,"Biological Sciences Program, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase","Integrative taxonomic revision of the land snail genus Sarika Godwin-Austen, 1907 in Thailand, with descriptions of nine new species (Eupulmonata, Ariophantidae)"
2020,202002702,22/12/2021,Bangkok,Thailand,"Faculty of Economics, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, Scopusbase",Poverty and conflict in thailand’s deep south
2020,202002704,21/12/2021,Bangkok,Thailand,"Clinical Pharmacokinetics and Pharmacogenomics Research Unit, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, RMC, SCOPUS, Scopusbase",Slco1b1 and abcg2 gene polymorphisms in a thai population
2020,202002722,27/5/2021,Bangkok,Thailand,"Department of Veterinary Surgery, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",Renal ultrasonographic shear-wave elastography and urinary procollagen type III amino-terminal propeptide in chronic kidney disease dogs
2020,202002727,23/2/2021,Bangkok,Thailand,"Department of Environmental Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",The effect of ensiling and alkaline pretreatment on anaerobic acidification of napier grass in the leached bed process
2020,202002737,16/10/2021,Bangkok,Thailand,"Structural and Computational Biology Unit, Department of Biochemistry, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Rosmarinic acid as a potent influenza neuraminidase inhibitor: In vitro and in silico study
2020,202002743,23/2/2021,Bangkok,Thailand,"Petroleum and Petrochemical College, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Catalytic activity of reduced Cu-Mg-Al layered double oxide on transformation of 1-butanol into butyl butyrate
2020,202002746,11/10/2020,Bangkok,Thailand,"Department of Prosthodontic, Faculty of Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNEMB, Scopusbase",The increase Of IL-1β and IL-6 in oral epithelial cells induced by corrosion products of multiple-recast palladium-silver dental alloy
2020,202002751,23/2/2021,Bangkok,Thailand,"petroleum and petrochemical college, Chulalongkorn Uiversity",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase","Conversion of bio-ethanol to 1,3-butadiene over grafted ZrO2/FeMgAl-layered double oxide catalyst"
2020,202002761,23/2/2021,"Pathumwan, Bangkok",Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",The influence of soaking time on photocatalytic performance of g-c3n4 under visible light irradiation
2020,202002762,7/10/2021,"Pathumwan, Bangkok",Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",The effect of ph values on color development of silver colloids
2020,202002769,2/10/2020,Bangkok,Thailand,"Software Engineering Program, Department of Computer Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, RMC, SCOPUS, Scopusbase",inCNV: An Integrated Analysis Tool for Copy Number Variation on Whole Exome Sequencing
2020,202002781,9/9/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Alkyd printing inks from waste frying oil
2020,202002785,17/9/2020,Bangkok,Thailand,"Department of Biology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",Chronology of gonadal development in the malayan snail-eating turtle malayemys macrocephala
2020,202002786,2/11/2022,Bangkok,Thailand,"Department of Food Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Comparison of dynamic headspace trapping on tenax TA and headspace stir bar sorptive extraction for analysis of grilled chicken (Yakitori) volatiles
2020,202002796,16/9/2020,Bangkok,Thailand,"Department of Biotechnology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",New record of peanut worm Sipunculus nudus from Thailand
2020,202002809,25/4/2023,"Pathumwon, Bangkok",Thailand,"Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",A study of factors associated with arterial thromboembolism in cats affected with hypertrophic cardiomyopathy in Thailand
2020,202002818,9/8/2021,Bangkok,Thailand,"Department of Physical Therapy, Faculty of Allied Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"NURSNG, SCOPUS, Scopusbase, MEDL","Is the number of daily walking steps in sedentary workers affected by age, gender, body mass index, education, and overall energy expenditure?"
2020,202002824,14/11/2021,Bangkok,Thailand,"Technopreneurship and Innovation Management Program, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Industrial internet of things implementation strategies with HCI for SME Adoption
2020,202002827,16/4/2021,Bangkok,Thailand,"Department of Veterinary Physiology, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, MEDL, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Renal ultrasonographic strain elastography and symmetric dimethylarginine (Sdma) in canine and feline chronic kidney disease
2020,202002829,14/4/2021,Bangkok,Thailand,"Faculty of Veterinary Science, Department of Animal Husbandry, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Evaluation of dietary probiotic (Bacillus subtilis KMP-BCP-1 and Bacillus licheniformis KMP-9) supplementation and their effects on broiler chickens in a tropical region
2020,202002831,20/5/2021,Bangkok,Thailand,"Division of Hematology, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"CABS, EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",The influence of programmed cell death ligand 2 (PD-L2) expression on survival outcome and tumor microenvironment in diffuse large B cell lymphoma
2020,202002838,13/7/2021,Bangkok,Thailand,"Department of Water Resource Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Impacts of long jetties construction on shoreline change at the western coast of the gulf of Thailand
2020,202002839,23/2/2021,Bangkok,Thailand,"Energy Research Institute, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase","Pyrolysis kinetic analysis of biomasses: Sugarcane residue, corn cob, napier grass and their mixture"
2020,202002867,29/4/2022,Bangkok,Thailand,"Department of Biochemistry and Microbiology, Faculty of Pharmaceutical Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYSCAR, SCOPUS, Scopusbase","Terrilactibacillus tamarindi sp. Nov., isolated from bark of tamarindus indica"
2020,202002876,7/9/2021,Bangkok,Thailand,"Food and Nutrition Program, Department of Nutrition and Dietetics, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, NURSNG, REAXYSCAR, SCOPUS, SNECON, Scopusbase",Attenuation of glycaemic and insulin responses following tapioca resistant maltodextrin consumption in healthy subjects: A randomised cross-over controlled trial
2020,202002886,23/2/2021,"Pathumwan, Bangkok",Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase",Enhancement of photocatalytic performance of anatase by silver deposition through chemical reduction process at room temperature
2020,202002913,27/5/2023,Bangkok,Thailand,"The Center of Excellence in Systems Biology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Recent developments in neoantigen-based cancer vaccines
2020,202002919,7/7/2020,Bangkok,Thailand,"Educational Research Methodology Program, Faculty of Education, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, Scopusbase",Development of a school climate scale based on school members' shared experiences
2020,202002925,23/2/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase",The effect of different extracting conditions on the antibacterial activity of moringa oleifera lam. Leaves extract for the development of antibacterial meat tray
2020,202002927,23/2/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase",Fabrication of poly(Butylene succinate) composite films with silver doped zsm-5: Effect of silver zsm-5 on antibacterial activity and biodegradable behavior
2020,202002930,6/6/2021,Bangkok,Thailand,"Petrochemical and polymer science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Preparation and characterization of surface-modified nanocellulose fibers for water-based coating application
2020,202002931,23/2/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase",Eco-friendly preparation of nanofibrillated cellulose from water hyacinth using naoh/urea pretreatment
2020,202002932,23/2/2021,Bangkok,Thailand,"Petrochemistry and Polymer Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Properties of poly(Lactic acid) blended with natural rubber-graft-poly(acrylic acid)
2020,202002933,23/2/2021,Bangkok,Thailand,"Petrochemistry and Polymer Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Properties of poly(Lactic acid) filled with cellulose-graft-polystyrene
2020,202002950,29/6/2020,Bangkok,Thailand,"Department of Mining and Petroleum Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Preliminary study on the microplastic contamination of beach sand from eastern Thailand
2020,202002957,29/6/2020,Bangkok,Thailand,"Department of Geology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, GEO, REAXYSCAR, SCOPUS, Scopusbase",Determination of the volumetric soil water content of two soil types using ground penetrating radar: A case study in Thailand
2020,202002979,11/5/2021,Bangkok,Thailand,"Department of Civil Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Experimental and analytical study on reinforcing steels with threaded mechanical couplers under monotonic and cyclic loadings
2020,202002982,18/6/2020,Bangkok,Thailand,"Department of Civil Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Strengthening of shear-critical RC columns by highstrength steel-rod collars
2020,202002983,16/6/2020,Bangkok,Thailand,"Technopreneurship and Innovation Management Program, Graduate school, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Compression-shear behavior and water impermeability of rubber seal in precast concrete structures
2020,202002986,16/9/2020,Bangkok,Thailand,"Department of Nuclear Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Mechanical and thermal neutron attenuation properties of concrete reinforced with low-dose gamma irradiated PETE fibers and sodium borate
2020,202002989,2/12/2020,Bangkok,Thailand,"Basin Analysis and Structural Evolution Special Task Force for Activating Research (BASESTAR), Department of Geology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNSOC, Scopusbase","Organic geochemical characteristics of Mae Teep coal deposits, Thailand"
2020,202002998,1/1/2022,Bangkok,Thailand,"MESA Research Unit, Department of Geology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Geochemical characteristics of three hot springs from western Thailand
2020,202003040,23/2/2021,"Wangmai, Pathumwan, Bangkok",Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Statistical experimental design for carbon dioxide capture in circulating fluidized bed using computational fluid dynamics simulation: Effect of operating parameters
2020,202003050,13/6/2023,Bangkok,Thailand,"Semiconductor Device Research Laboratory, Department of Electrical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Effect of substrate temperature on GaAs nanowires growth directly on Si (111) substrates by molecular beam epitaxy
2020,202003074,21/7/2022,Bangkok,Thailand,"Department of Microbiology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase",Two Flavonoid-based compounds from murraya paniculata as novel human carbonic anhydrase isozyme II inhibitors detected by a resazurin yeast-based assay
2020,202003084,1/5/2020,Bangkok,Thailand,"Department of Animal Husbandry, Facultyof VeterinaryScience, Chulalongkorn University",Bangkok,Thailand,eng,"EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase","Effect of dietary inclusion of gynura divaricata (L.) on growth performance, hematology, and carcass fat deposition in broilers"
2020,202003085,12/5/2020,Bangkok,Thailand,"Department of Medicine, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, NURSNG, REAXYSCAR, RMC, SCOPUS, Scopusbase",EBV-associated lymphoid interstitial pneumonia in IBD patient: Case report and literature review
2020,202003109,17/9/2021,"Pathumwan, Bangkok",Thailand,"Chemical Approaches for Food Applications Research Group, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase, MEDL",Development of a sample treatment method for a flow injection determination of iodine in eggs: A comparison study
